學校,系所,計畫類別,系所招生對象,招生名額,考試項目,日程公告,聯絡資訊,相關連結,備註,區域公私立,學校名稱,地區,City,考試方式簡記,Search_Tags
"【北區、國立】
國立臺灣海洋大學",運輸科學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"1.初試：書面審查(依書面審查成績，擇優參與面試)
2.複試：面試","【簡章公告】2025/10/02
【報名日期】2025/10/23 ~ 2025/11/07
【考試日期】2025/12/05 ~ 2025/12/05
【放榜日期】2025/12/19","聯絡人：鄭詠心
聯絡電話：02-24622192#1027",簡章網址 ( https://admission.ntou.edu.tw ),【備註】1.本校正在尋找海洋傳奇人才，歡迎優秀且「符合學系相關特殊才能」考生報名。<br />2.報名費部分，低收入戶免費、中低收入戶減免百分之六十，歡迎報名。<br />3.每系不同教育資歷學生優先錄取至多1名，歡迎「符合學系相關特殊才能」且具「不同教育資歷學生」報名。(優先錄取規定，請參閱簡章)。<br />4.面試補助：提供初試通過至本校面試，且符合離島、弱勢、境外臺生者，得申請面試交通費及住宿費補助。,北區、國立,國立臺灣海洋大學,基隆,Keelung,審查 Document Review / 口試 Interview,"Keelung, 基隆, NTOU, National Taiwan Ocean University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣海洋大學",電機工程學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",4,"1.初試：書面審查(依書面審查成績，擇優參與面試)
2.複試：面試","【簡章公告】2025/10/02
【報名日期】2025/10/22 ~ 2025/11/07
【考試日期】2025/12/05 ~ 2025/12/05
【放榜日期】2025/12/19","聯絡人：鄭詠心
聯絡電話：02-24622192#1027",簡章網址 ( https://admission.ntou.edu.tw ),【備註】1.本校正在尋找海洋傳奇人才，歡迎優秀且「符合學系相關特殊才能」考生報名。<br />2.報名費部分，低收入戶免費、中低收入戶減免百分之六十，歡迎報名。<br />3.每系不同教育資歷學生優先錄取至多1名，歡迎「符合學系相關特殊才能」且具「不同教育資歷學生」報名。(優先錄取規定，請參閱簡章)。<br />4.面試補助：提供初試通過至本校面試，且符合離島、弱勢、境外臺生者，得申請面試交通費及住宿費補助。,北區、國立,國立臺灣海洋大學,基隆,Keelung,審查 Document Review / 口試 Interview,"Keelung, 基隆, NTOU, National Taiwan Ocean University, EE, Electrical Engineering, Electronics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣海洋大學",輪機工程學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",4,"1.初試：書面審查(依書面審查成績，擇優參與面試)
2.複試：面試","【簡章公告】2025/10/02
【報名日期】2025/10/22 ~ 2025/11/07
【考試日期】2025/12/05 ~ 2025/12/05
【放榜日期】2025/12/19","聯絡人：鄭詠心
聯絡電話：02-24622192#1027",簡章網址 ( https://admission.ntou.edu.tw ),【備註】1.本校正在尋找海洋傳奇人才，歡迎優秀且「符合學系相關特殊才能」考生報名。<br />2.報名費部分，低收入戶免費、中低收入戶減免百分之六十，歡迎報名。<br />3.每系不同教育資歷學生優先錄取至多1名，歡迎「符合學系相關特殊才能」且具「不同教育資歷學生」報名。(優先錄取規定，請參閱簡章)。<br />4.面試補助：提供初試通過至本校面試，且符合離島、弱勢、境外臺生者，得申請面試交通費及住宿費補助。,北區、國立,國立臺灣海洋大學,基隆,Keelung,審查 Document Review / 口試 Interview,"Keelung, 基隆, NTOU, National Taiwan Ocean University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣海洋大學",機械與機電工程學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",4,"1.初試：書面審查(依書面審查成績，擇優參與面試)
2.複試：面試","【簡章公告】2025/10/02
【報名日期】2025/10/22 ~ 2025/11/07
【考試日期】2025/12/05 ~ 2025/12/05
【放榜日期】2025/12/19","聯絡人：鄭詠心
聯絡電話：02-24622192#1027",簡章網址 ( https://admission.ntou.edu.tw ),【備註】1.本校正在尋找海洋傳奇人才，歡迎優秀且「符合學系相關特殊才能」考生報名。<br />2.報名費部分，低收入戶免費、中低收入戶減免百分之六十，歡迎報名。<br />3.每系不同教育資歷學生優先錄取至多1名，歡迎「符合學系相關特殊才能」且具「不同教育資歷學生」報名。(優先錄取規定，請參閱簡章)。<br />4.面試補助：提供初試通過至本校面試，且符合離島、弱勢、境外臺生者，得申請面試交通費及住宿費補助。,北區、國立,國立臺灣海洋大學,基隆,Keelung,審查 Document Review / 口試 Interview,"Keelung, 基隆, NTOU, National Taiwan Ocean University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣海洋大學",環境生物與漁業科學學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"1.初試：書面審查(依書面審查成績，擇優參與面試)
2.複試：面試","【簡章公告】2025/10/02
【報名日期】2025/10/22 ~ 2025/11/07
【考試日期】2025/12/05 ~ 2025/12/05
【放榜日期】2025/12/19","聯絡人：鄭詠心
聯絡電話：02-24622192#1027",簡章網址 ( https://admission.ntou.edu.tw ),【備註】1.本校正在尋找海洋傳奇人才，歡迎優秀且「符合學系相關特殊才能」考生報名。<br />2.報名費部分，低收入戶免費、中低收入戶減免百分之六十，歡迎報名。<br />3.每系不同教育資歷學生優先錄取至多1名，歡迎「符合學系相關特殊才能」且具「不同教育資歷學生」報名。(優先錄取規定，請參閱簡章)。<br />4.面試補助：提供初試通過至本校面試，且符合離島、弱勢、境外臺生者，得申請面試交通費及住宿費補助。,北區、國立,國立臺灣海洋大學,基隆,Keelung,審查 Document Review / 口試 Interview,"Keelung, 基隆, NTOU, National Taiwan Ocean University, Biology, Bio, Life Science, Agriculture, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺北教育大學",自然科學教育學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,1.自傳(限2000字以內)。2.其他在科學相關課程或參與科學相關活動、競賽之表現資料。,"【簡章公告】2025/9/4  
【報名日期】2025/10/01 ~ 2025/10/14
【考試日期】2025/11/08 ~ 2025/11/08
【放榜日期】2025/11/17","聯絡人：劉玉萍
聯絡電話：02-27321104分機82015",簡章網址 ( https://exam.ntue.edu.tw/index1_news_detail.asp?iid=3486&fun_id=News011 ),【備註】1.不同教育資歷考生，其報考資格不受學系報考資格附加規定之限制。2.若符合上述學系報考資格附加規定條件，屬不同教育資歷且達錄取標準者，得優先錄取，至多1名。3.初試成績擇優篩選擬錄取人數之5倍考生參加面試為原則。通過初試者，始得參加複試。未達本系錄取標準者，得採不足額錄取。4.書面審查上傳至報名系統，未能準時上傳者，視同未完成報名手續，並不接受補件，考生不得應試。5.書面審查50%、面試50%。,北區、國立,國立臺北教育大學,台北,Taipei,其他 Other,"Taipei, 台北, NTUE, National Taipei University of Education, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺北教育大學",語文與創作學系文學創作組,特殊選才,"特殊才能
不同教育資歷：
1.新住民及其子女
2.經濟弱勢學生
3.實驗教育學生",4,"1.自傳(限2000字以內)。
2.其他足證明在文學創作與研究上特殊表現資料，如：個人文學創作作品、參與文學刊物編輯、中國語言、文學相關之論文等。","【簡章公告】2025/9/4  
【報名日期】2025/10/01 ~ 2025/10/14
【考試日期】2025/11/08 ~ 2025/11/08
【放榜日期】2025/11/17","聯絡人：劉玉萍
聯絡電話：02-27321104分機82015",簡章網址 ( https://exam.ntue.edu.tw/index1_news_detail.asp?iid=3486&fun_id=News011 ),【備註】1.不同教育資歷考生，其報考資格不受學系報考資格附加規定之限制。2.若符合上述學系報考資格附加規定條件，屬不同教育資歷且達錄取標準者，得優先錄取，至多1名。3.初試成績擇優篩選，通過初試者，始得參加複試。未達本系錄取標準者，得採不足額錄取。4.審查資料請連同報名表件寄至本校，未能準時繳交者，視同未完成報名手續，並不接受補繳，考生不得應試。<br />5.初試:書面審查、5複試:面試:(各佔成績比例50%),北區、國立,國立臺北教育大學,台北,Taipei,其他 Other,"Taipei, 台北, NTUE, National Taipei University of Education, Foreign Languages, English, Linguistics, Experimental Education, Homeschooling, Self-taught, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺北教育大學",語文與創作學系語文師資組,特殊選才,"特殊才能
不同教育資歷：
1.新住民及其子女
2.經濟弱勢學生
3.實驗教育學生",1,"1.自傳(限2000字以內)。
2.其他足證明在語文競賽領域相關特殊表現資料，如：作文比賽、朗讀比賽、寫字比賽等。","【簡章公告】2025/9/4  
【報名日期】2025/10/01 ~ 2025/10/14
【考試日期】2025/11/08 ~ 2025/11/08
【放榜日期】2025/11/17","聯絡人：劉玉萍
聯絡電話：02-27321104分機82015",簡章網址 ( https://exam.ntue.edu.tw/index1_news_detail.asp?iid=3486&fun_id=News011 ),【備註】1.不同教育資歷考生，其報考資格不受學系報考資格附加規定之限制。2.若符合上述學系報考資格附加規定條件，屬不同教育資歷且達錄取標準者，得優先錄取，至多1名。3.初試成績擇優篩選，通過初試者，始得參加複試。未達本系錄取標準者，得採不足額錄取。4.審查資料請連同報名表件寄至本校，未能準時繳交者，視同未完成報名手續，並不接受補繳，考生不得應試。<br />5.初試:書面審查、5複試:面試:(各佔成績比例50%),北區、國立,國立臺北教育大學,台北,Taipei,其他 Other,"Taipei, 台北, NTUE, National Taipei University of Education, Foreign Languages, English, Linguistics, Experimental Education, Homeschooling, Self-taught, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺北教育大學",藝術與造形設計學系藝術組,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",4,"1.自傳與學習歷程：1500字以內。（限電腦排版，中文或英文編寫）。
2.作品集。
3.其他有利審查之相關資料。(以上資料請合併為1個PDF檔)","【簡章公告】2025/9/4  
【報名日期】2025/10/01 ~ 2025/10/14
【考試日期】2025/11/08 ~ 2025/11/08
【放榜日期】2025/11/17","聯絡人：劉玉萍
聯絡電話：02-27321104分機82015",簡章網址 ( https://exam.ntue.edu.tw/index1_news_detail.asp?iid=3486&fun_id=News011 ),【備註】1.不同教育資歷考生，其報考資格不受學系報考資格附加規定之限制。2.若符合上述學系報考資格附加規定條件，屬不同教育資歷且達錄取標準者，得優先錄取，至多1名。3.初試成績擇優篩選擬錄取人數之5倍考生參加面試為原則。通過初試者，始得參加複試。未達本系錄取標準者，得採不足額錄取。4.書面審查上傳至報名系統，未能準時上傳者，視同未完成報名手續，並不接受補件，考生不得應試。5.書面審查40%、面試60%。,北區、國立,國立臺北教育大學,台北,Taipei,審查 Document Review,"Taipei, 台北, NTUE, National Taipei University of Education, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺北教育大學",藝術與造形設計學系設計組,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",4,"1.自傳與學習歷程：1500字以內。（限電腦排版，中文或英文編寫）。
2.作品集。
3.其他有利審查之相關資料。(以上資料請合併為1個PDF檔)","【簡章公告】2025/9/4  
【報名日期】2025/10/01 ~ 2025/10/14
【考試日期】2025/11/08 ~ 2025/11/08
【放榜日期】2025/11/17","聯絡人：劉玉萍
聯絡電話：02-27321104分機82015",簡章網址 ( https://exam.ntue.edu.tw/index1_news_detail.asp?iid=3486&fun_id=News011 ),【備註】1.不同教育資歷考生，其報考資格不受學系報考資格附加規定之限制。2.若符合上述學系報考資格附加規定條件，屬不同教育資歷且達錄取標準者，得優先錄取，至多1名。3.初試成績擇優篩選擬錄取人數之5倍考生參加面試為原則。通過初試者，始得參加複試。未達本系錄取標準者，得採不足額錄取。4.書面審查上傳至報名系統，未能準時上傳者，視同未完成報名手續，並不接受補件，考生不得應試。5.書面審查40%、面試60%。,北區、國立,國立臺北教育大學,台北,Taipei,審查 Document Review,"Taipei, 台北, NTUE, National Taipei University of Education, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
